Alpha_Node,Total_Support
POLR1C,256
PTRF,288
RAD23B,-200
RDBP,522
RNGTT,230
RNMT,304
RRN3,288
SSRP1,428
SUPT4H1,520
SUPT5H,388
TAF1,-822
TAF10,182
TAF11,182
TAF12,182
TAF13,182
TAF1A,424
TAF1B,422
TAF1C,424
TAF4,-160
TAF4B,182
TAF5,182
TAF6,182
TAF9,214
TCEA1,372
TCEB3,430
TH1L,518
TTF1,290
UBTF,10
WHSC2,518
XAB2,-288
XPA,-198
XPC,640
CD14,-392
CD180,-320
EHHADH,376
EIF2AK2,886
IRAK1,-582
LBP,414
LY86,-320
LY96,14
MYD88,-420
TIRAP,-164
TLR2,-878
TLR4,126
TLR6,-238
TOLLIP,-90
CD151,-30
CD163,592
CD177,-602
PAX5,570
CD1D,-290
CD2,-654
CD58,126
CD200,-336
CD200R1,-336
CD22,194
PTPRC,-348
CD226,-256
PVR,-770
PVRL2,-562
CD244,540
CD48,-316
SH2D1A,648
SH2D1B,-316
CD74,-4
FCGR3A,-814
FCGR3B,-508
FYB,6
HLA-DMA,322
HLA-DMB,314
HLA-DOA,286
HLA-DOB,676
HLA-DPA1,322
HLA-DPB1,350
HLA-DQA1,322
HLA-DQA1/DRA,16
HLA-DQA2,322
HLA-DQB1,690
HLA-DRB3,352
NCR1,-58
NCR3,-56
SH3BP2,-226
TBX21,202
CD27,-336
CD70,-336
CD274,-332
PDCD1,104
CTLA4,142
DKFZP686P05226,-380
STK39,198
CD33,532
CD34,-178
L-SELECTIN,-266
CD36,-810
COMP,160
THBS1,304
THBS2,50
THBS3,52
THBS4,46
CD38,-618
DMA,-144
HLA-DRB4,-130
HLA-DRB5,-130
CD40,-70
CD40LG,-546
ICOS,-660
COL6A6,54
CD47,-62
SIRPA,-306
SIRPG,-306
CD52,-332
CD53,192
CD68,-542
EGR3,10
CD7,524
CTSB,-140
CTSL1,600
CTSS,-348
LGMN,-352
FCGR2B,6
CD83,46
CD9,386
CD96,-214
CD99,602
GJA1,-1136
GJD2,-886
GRP17,-436
GTSE1,952
SKIL,58
CDC2L2,884
CDC34,-536
IKBKE,36
CDGAP,-428
CHN2,-428
DEPDC1A,-428
DEPDC1B,-428
DEPDC7,-428
DLC1,-466
ECT2,-428
EFNB2,-848
EFNB3,-764
FAM13A1,-428
FAM13B1,-428
FGD1,-394
FGD2,-428
FGD3,-398
FGD4,-426
G3BP2,-426
GDI1,-500
GDI2,-426
GMIP,-428
GRID,-544
HMHA1,-428
INPP5B,-492
IQGAP2,-706
IQGAP3,-710
ITSN1,-478
KIAA1688,-426
MCF2,-426
MCF2L,-430
NET1,-426
OBSCN,-422
OCRL,-496
OPHN1,-430
PARD6A,302
PARD6B,448
PARD6G,448
PLEKHG2,-432
PLEKHG5,-432
PREX1,-534
RICH2,-428
RICS,-444
S1PR4,-658
SNX26,-428
SRGAP1,-430
SRGAP2,-430
SRGAP3,-430
STARD13,-428
STARD8,-428
SYDE1,-428
SYDE2,-428
TAGAP,-428
TIAM2,-648
TRIP10,-536
GINS1,-152
GINS2,-152
GINS4,-152
POLA1,168
POLA2,46
POLE,116
POLE2,446
PRIM1,46
PRIM2,46
RPA4,-14
KITLG,-800
CDH10,-342
CDH11,-342
CDH12,-342
CDH13,-342
CDH15,-342
CDH16,-224
CDH17,-224
CDH18,-336
CDH19,-338
CDH2,-340
CDH20,-336
CDH22,-338
CDH23,-342
CDH24,-342
CDH26,-340
CDH4,-338
CDH5,-26
CDH6,-340
CDH7,-340
CDH8,-340
CDH9,-342
CELSR1,-342
CELSR2,-344
CELSR3,-342
CTNNAL1,-294
DCHS1,-342
DCHS2,-342
FAT1,-342
FAT2,-344
FMN1,-338
HOXD9,-332
KIFC3,-318
KLRG1,48
LIMA1,-314
PCDH1,-342
PCDH10,-344
PCDH11X,-344
PCDH11Y,-344
PCDH12,-344
PCDH15,-344
PCDH17,-344
PCDH18,-340
PCDH19,-344
PCDH21,-344
PCDH24,-340
PCDH7,-340
PCDH8,-340
PCDH9,-340
PCDHA1,-338
PCDHA10,-340
PCDHA11,-340
PCDHA12,-340
PCDHA13,-338
PCDHA2,-338
PCDHA3,-342
PCDHA4,-342
PCDHA5,-342
PCDHA6,-342
PCDHA7,-342
PCDHA8,-342
PCDHA9,-342
PCDHAC1,-342
PCDHAC2,-340
PCDHB1,-338
PCDHB10,-338
PCDHB11,-118
PCDHB12,-342
PCDHB13,-342
PCDHB14,-344
PCDHB15,-344
PCDHB16,-346
PCDHB17,-344
PCDHB18,-344
PCDHB2,-344
PCDHB3,-344
PCDHB4,-344
PCDHB5,-344
PCDHB6,-344
PCDHB7,-344
PCDHB8,-344
PCDHB9,-344
PCDHGA1,-344
PCDHGA10,-344
PCDHGA11,-344
PCDHGA12,-344
PCDHGA2,-344
PCDHGA3,-344
PCDHGA4,-344
PCDHGA5,-342
PCDHGA6,-344
PCDHGA7,-344
PCDHGA8,-342
PCDHGA9,-346
PCDHGB1,-346
PCDHGB2,-346
PCDHGB3,-346
PCDHGB4,-346
PCDHGB5,-344
PCDHGB6,-344
PCDHGB7,-346
PCDHGC3,-346
PCDHGC4,-344
PCDHGC5,-344
PLEKHA7,-314
SVEP1,-342
CDIPT,-334
CDS1,-410
CDS2,-410
IMPA1,-66
IMPA2,-66
PI4KB,-554
PLCD3,-1066
PLCD4,-1060
PLCE1,-1060
PLCZ1,-1062
CKS1B,450
CSDA,-672
CDK5R2,-60
DPYSL2,-756
PLXNA1,-610
PLXNA2,-610
PLXNA3,-610
JUNB,-714
PTP4A2,-442
RELB,-54
VTN,152
PIAS2,494
CDON,-566
DGKA,-48
DGKB,-48
DGKD,-48
DGKE,-48
DGKG,-48
DGKH,-48
DGKI,-48
DGKQ,-48
DGKZ,-48
GMNN,414
CDX1,-292
CEACAM1,-116
CEACAM5,598
CEACAM6,92
CEL,716
CSRP1,-106
CYBB,-674
DEFA3,380
FDPS,380
FLT3,-430
FOXA3,666
GPX4,658
GUCY2C,372
HOXA7,538
IGF2,-298
IL10,-286
IL3,-494
IL5,-156
IVL,158
LTF,-466
MMP11,380
MSR1,174
NFYA,498
NFYB,498
NFYC,70
PCK2,246
PREB,364
RUNX1T1,310
SAA1,-146
SERPINC1,-170
SFTPD,186
SREBF2,368
STAR,532
TF,794
TIMP2,560
TK1,654
TLR9,-6
TRIM26,332
TSC22D3,898
UBP1,378
UHRF1,378
CUGBP1,-256
CYP19A1,-242
F8,-462
HP,676
IL1A,-606
IL24,298
IL8,8
MEFV,270
MIA,160
PRG2,456
PRL,484
PTGES2,86
TNFAIP6,132
UGT1A10,686
GATA1,-634
LIMK2,20
SSH1,160
SSH2,-268
SSH3,-268
CGB,358
FSHB,378
FSHR,398
LHB,396
TSHB,96
CGN,-358
CHAD,38
CHD3,-924
CHD4,-924
GATAD2A,-924
GATAD2B,-924
MBD2,-892
MBD3,-902
MBD3L2,-846
MTA2,-924
PRMT5,-864
WDR77,-866
ZFPM1,-878
CHD8,-400
TP63,-668
CHI3L1,454
NFAT5/TONEBP,-398
NFATC4,236
PPP1R1A,272
CHRNB4,558
CHRNE,-260
ERC1,-488
FKBP5,166
IRS2,-1102
IRS4,-950
NFKBIL1,-136
NLRP4,264
SQSTM1,-132
TNFAIP3,-96
TRPC4AP,34
CIAO1,-348
CIB2,600
RFX5,-342
RFXANK,584
RFXAP,-342
CIR,-470
RBPJ,-660
RBPJL,-662
RBPSUHL,428
CISH,224
GH1,-470
CITED1,-1044
NCOR1,-1044
SKI,-1134
SNIP1,106
CKB,-336
CKM,-336
NEDD8,-202
CKS2,-270
CLCA1,-376
CLCA2,-376
CLCA4,-376
CLCF1,792
CLDN1,-138
F11R,-1436
INADL,-196
MPDZ VARIANT PROTEIN,0
PVRL3,-602
CLDN10,-272
CLDN11,-272
CLDN14,-272
CLDN15,-272
CLDN16,-272
CLDN17,-272
CLDN18,-272
CLDN19,-272
CLDN2,134
CLDN20,-272
CLDN22,-272
CLDN23,-272
CLDN3,-272
CLDN4,-272
CLDN5,-272
CLDN6,-272
CLDN7,-272
CLDN8,-272
CLDN9,-272
DCTN6,-624
DNAH1,-496
DNAH2,-446
DNAH3,-496
DNAH5,-496
DNAH6,-496
DNAH8,-496
CLK1,916
CLNS1A,-158
CLPS,-334
PNLIP,-334
DKFZP686O088,-178
GPR45,-146
PLEKHA8,-68
CLU,218
CNGA1,-586
PDE6A,-524
PDE6B,-524
PDE6G,-524
CNGB3,-586
GUCA1A,-368
GUCA1B,-368
GUCA1C,-368
PDE6C,-518
PDE6H,-518
CNTF,256
SOCS2,66
SOCS4,-42
SOCS5,26
SOCS7,-52
CNTN1,24
CNTNAP1,-352
NFASC,-352
NRCAM,-252
CNTN2,-332
CNTNAP2,-338
LIN7A,-338
TAX1BP3,-338
USH1C,-338
GP6,6
FIGF,-910
GP1BA,-250
GP1BB,-138
GP5,-138
GP9,-138
COL29A1,-82
LTBP1,-780
COPS2,-386
COQ7,916
COX4I1,620
COX5A,-312
COX6A1,-312
COX6B1,-312
COX6C,-312
COX7A2L,-312
COX7B,-312
COX7C,-312
COX8A,-312
MT-CO1,-312
MT-CO2,-304
MT-CO3,-312
COX7A1,602
CPB2,-362
F2R,464
CPLX1,-980
RAB3A,-980
RIMS1,-982
SLC17A7,-974
SLC18A2,-976
SLC18A3,-976
SNAP25,198
STX1A,102
STXBP1,58
SYT1,432
UNC13B,-978
CPS1,602
CPSF4,-484
CPT2,884
CRABP2,506
CRB3,-342
MPP5,-328
CSDE1,442
CYP11A1,192
CYR61,-228
DBH,404
ETV3,-36
EXO1,848
F3,-6
GNRH1,-568
GSTP1,-294
HMOX1,72
IGFBP1,804
KCNIP3,372
KCNN3,362
ME2,408
MITF,-788
MOG,982
MSMB,982
NFE2L2,-138
NPC1,982
PDCL,-14
PSMC3IP,440
PTH,860
REN,982
RPS3A,484
RPS6KA2,-4
RRM2B,192
SFTPA2,88
SLC25A21,856
SLC5A5,982
SLC9A1,-610
SPATA2,836
SRM,870
STON1,438
THPO,-142
TIMP1,128
TINAGL1,838
TPO,790
TRH,580
VGF,982
CREB3,-496
CREB3L1,-568
CREB3L2,-568
CREB3L3,-568
CREB3L4,-568
HCREM-1,6
HIST1H1E,4
MAML1,156
MAML2,156
MAML3,158
NCOA3,-850
NFIA,-382
NFIB,-382
YY1,-922
FHL5,446
KIF17,446
LDHC,244
CRH,22
CRHR1,-204
CRHBP,-666
VEGFC,-844
CRMP1,-336
DPYSL5,-330
CRTAM,-494
CRYAA,150
CRYZ,-666
CSF2,-860
CSF3,-46
CSH1,84
CSN2,-90
KIF15,-888
MAP1B,-768
OCLN,-668
CSTA,406
TFAP2C,-634
CSTB,560
EVI1,-160
SUMO1,-368
TLE2,-500
TLE3,-500
TLE4,-500
ZEB1,326
CTCF,460
CTDSPL,0
CTF1,-386
CTGF,-362
RESDA1,-394
CTNNBIP1,-400
DKFZP586M1622,-714
DKK1,-316
DKK2,-408
FER,70
KREMEN2,-442
LDB1,-396
PIN1,-400
PITX2,-324
PTPRF,-186
PTPRM,-286
RUVBL1,-402
SALL1,-400
SOX1,-400
STRAP,-292
TFF2,-728
TFF3,-834
TRRAP,-358
CTSG,-860
DKFZP686N1782,-84
F2RL1,-84
F2RL3,512
PARD3,-164
CTSK,-220
IGFALS,-296
IGFBP3,38
PTN,58
GC,-308
FBXO2,-94
FBXW7,-16
SAE1,-118
CUL2,-466
CX3CR1,-628
CXCL1,122
CXCL10,390
CXCR3,200
CXCL11,286
CXCR7,174
CXCL13,-290
CXCL16,174
CXCL2,174
CXCL3,172
CXCL5,230
CXCL6,178
CXCL9,172
CXXC4,-432
CYB5A,-334
CYB5R3,-334
CYBA,-748
NCF1,-704
NCF4,-748
NOX1,-746
NOX3,-746
VCAM1,-1088
MT-CYB,-344
UQCR,-344
UQCR10,-344
UQCRB,-344
UQCRC1,-344
UQCRC2,-344
UQCRFS1,-344
UQCRH,-344
UQCRQ,-344
HTRA2,-340
PPID,-340
SLC25A31,-340
SLC25A5,-296
SLC25A6,-296
VDAC1,-340
VDAC2,-340
VDAC3,-340
CYLD,6
CYP17A1,646
CYP1A1,620
CYP1A2,320
CYP1B1,-682
CYP21A2,602
CYP24,-332
FDX1,-350
CYP24A1,-332
CYP27A1,586
CYP27B1,-332
CYP27C1,-332
CYP3A4,520
CYP3A7,642
CYP4A11,628
CYP4A22,884
CYP7A1,706
CYP8B1,884
CYSLTR1,-752
CYSLTR2,-752
PAFAH1B2,-312
PAFAH1B3,-312
DAD1,248
DDOST,276
RPN1,276
RPN2,472
SEC61A1,246
SEC61A2,276
SEC61B,276
SEC61G,276
SPCS1,272
SRP14,328
SRP19,328
SRP54,328
SRP68,328
SRP72,328
SRP9,328
SRPR,328
SRPRB,328
SSR1,276
SSR2,276
SSR3,276
SSR4,276
STT3A,276
STT3B,276
TRAM1,276
TRAM2,276
DAP,-232
DAPK2,256
DAPK3,256
DARC,-1020
DARS,-336
EEF1E1,-336
EPRS,-336
IARS,-336
JTV1,-336
KARS,-336
LARS,-336
MARS,-336
QARS,-336
RARS,-336
SCYE1,-336
SP100,430
DBI,692
NTN1,-422
UNC5A,-420
UNC5B,-420
UNC5C,-420
UNC5D,-420
DCN,-176
DCP1A,122
FOXH1,112
DNAH10,-442
DNAH11,-442
DNAH7,-442
DNAH9,-442
DNAI2,-442
DYNC1I1,-442
DYNC1LI1,-442
DYNC1LI2,-442
DYNC2H1,-442
HAP1,-712
DDC,-320
DDIT3,-382
DDIT4,648
DDX18,352
TGS1,-392
DDX3X,-456
DECR1,-60
DEFB4,-36
DERL1,-526
H1F0,-324
H1FOO,-324
H1FX,-324
DGCR8,-336
RNASEN,-336
DHFR,-268
DHFRL1,-328
DHH,-688
GAS1,-316
HHIP,-732
PTCH2,-490
DHPS,-336
EIF5A,-336
EIF5A2,-336
DHRS2,-620
DICER1,-336
EIF2C2,-336
TARBP2,-336
DISP1,-328
PIF1,376
PINX1,376
SMG5,144
SMG6,376
DKFZP434E026,246
PDGFD,-188
PRKD1,-398
PRKD2,-310
PRKD3,-308
DKFZP451L152,-336
SEMA3A,-262
FOSL1,448
SOX17,-122
RGS9,-220
PIK3C2A,-304
IRF9,380
PGF,-358
PIM1,242
VEGFB,16
DKFZP686D0662,-426
DKFZP686E0752,-442
DKFZP686E14208,256
DKFZP686E191,-442
DKFZP686F1789,-534
DKFZP686H1993,-236
DKFZP686I0746,-442
DKFZP686K101,-766
RGS13,-282
RGS17,-284
RGS3,-250
RGS4,-284
PRSS1,-860
PRSS2,-860
PRSS3,-860
TPTE,-662
DKFZP779L0468,22
DKFZP781F1414,-336
SEMA3B,-340
SEMA3C,-340
SEMA3D,-340
SEMA3E,-340
SEMA3F,-340
SEMA3G,-340
DKK4,-680
DLAT,-74
PDHA1,440
PDHB,-74
PDHX,-128
PDK2,-914
DLST,-344
OGDH,-344
DLG1,-464
DLG2,-464
GRIK1,-592
GRIK2,-594
GRIK3,-592
GRIK4,-594
GRIK5,-592
GRIN3A,-672
HNMDAR1-3B,-672
HNMDAR1-4B,-672
NMDAR2C,-672
MFNG,-34
POFUT1,-58
LFNG,-50
DLX1,354
DNA2,-520
DNAJA3,-40
HSPA1A,-534
DNAJB6,-282
GARNL3,8
RAP1GAP,8
RASGRP1,-190
DNAJC3,-414
FAU,90
GRSF1,-312
RPL10,388
RPL10A,-410
RPL11,-410
RPL12,-410
RPL13,-410
RPL13A,90
RPL14,-410
RPL15,498
RPL17,-410
RPL18,-410
RPL18A,-412
RPL19,-412
RPL21,-412
RPL22,-412
RPL23,-412
RPL23A,-412
RPL24,-412
RPL26,-412
RPL26L1,-412
RPL27,-412
RPL27A,-412
RPL28,-412
RPL29,-412
RPL3,-412
RPL30,-410
RPL31,-410
RPL32,-410
RPL34,-410
RPL35,-410
RPL35A,-410
RPL36,-412
RPL36A,-412
RPL37,-412
RPL37A,-410
RPL38,-412
RPL39,-412
RPL3L,-412
RPL4,-264
RPL41,-412
RPL5,-412
RPL6,-240
RPL7,-412
RPL7A,-412
RPL8,-412
RPL9,-412
RPLP0,-410
RPLP1,-410
RPLP2,-410
RPS10,90
RPS11,92
RPS12,90
RPS13,-94
RPS14,88
RPS15,90
RPS15A,88
RPS16,88
RPS17,88
RPS18,88
RPS19,88
RPS2,88
RPS20,88
RPS21,88
RPS23,90
RPS24,90
RPS25,90
RPS26,88
RPS28,90
RPS29,88
RPS3,92
RPS4X,92
RPS4Y1,90
RPS5,90
RPS6,-182
RPS7,88
RPS8,88
RPS9,88
RPSA,514
UBA52,-412
DNASE2,512
GABRA1,-838
GABRA2,-838
GABRA3,-838
GABRA4,-838
GABRA5,-838
GABRA6,-838
RGS19,-350
DNMT1,-888
DNTT,206
DOCK2,-524
DOHH,-336
TEC,-102
IKZF3,-778
DOK4,-324
DOK5,-334
DOK6,150
DPF2,184
DPM1,-336
DPM2,-336
DPM3,-336
PIGA,-336
PIGC,-336
PIGH,-336
PIGP,-336
PIGQ,-336
DSPP,632
DST,214
ERBB2IP,658
DTX2,-26
DTX3,-26
DTX3L,-26
DTX4,-34
DUT,-378
MRPL11,-378
DUSP10,-930
DUSP12,-478
DUSP14,-930
DUSP16,-920
DUSP18,-478
DUSP19,-478
DUSP2,-1004
DUSP21,-478
DUSP3,-1006
DUSP4,-1048
DUSP5,-930
DUSP6,-1006
DUSP7,-1004
DUSP8,-1004
DUSP9,-1002
FRAT2,-410
NKD2,-480
PRICKLE1,-424
PRICKLE2,-424
VANGL1,-432
VANGL2,-650
KATNA1,-382
DYNLRB1,460
DYRK1A,-730
ELF1,530
GSC,410
NDN,422
NDNL2,422
SERPINE1,-172
H2AFV,-270
HIST1H2BJ,424
HIST2H2AB,-266
MYCN,418
TFDP2,-266
EBI3,-184
IL27,260
IL27RA,258
ECE1,-506
EDN2,-452
EDN3,-452
ECE2,-518
ECEL1,-518
ECSIT,-280
EDA,-288
EDA2R,-326
EDAR,-326
EDEM1,-374
EDIL3,190
EDNRB,-470
PLCB2,-662
SLC9A3,-478
EEA1,-366
EED,-946
EZH2,-612
SUZ12,-952
EEF1A1,570
EEF1B2,-294
EEF1D,-294
EEF1G,-294
EEF2,6
EEF1A2,914
EEF2K,-360
EFEMP1,602
EFNA2,530
EFNA3,146
EFNA4,182
INSRR,-500
LRIG1,218
EPPK1,76
EPS8,-458
EREG,188
FGF11,-140
FGF12,-140
FGF14,-140
FGF21,-156
KRT17,436
KRT8,-714
PDGFC,84
PITPNA,112
PTK6,78
RGS16,-534
SH3BGRL,76
TGFA,194
ZNF259,76
EGLN1,226
OS9,244
EGLN3,226
EPX,-34
FCER2,-236
GCG,-340
GDF15,814
GLYAT,384
HSD11B2,-78
LTB,-410
POR,-8
SPINT1,-232
SYN1,-164
SYN2,352
TFPI2,120
TIMP3,332
HOXB2,-172
EGR4,62
EI24,914
EIF1AX,300
EIF2S2,-402
EIF2S3,-404
EIF3B,422
EIF3C,422
EIF3D,422
EIF3E,422
EIF3F,422
EIF3G,422
EIF3H,422
EIF3I,232
EIF3J,422
EIF3K,422
EIF4A2,384
EIF4B,66
EIF4H,422
EIF5,408
PABPC1,64
EIF2A,206
PRKRA,-342
EIF2AK3,-276
EIF2AK4,-226
EIF2B1,198
EIF2B2,198
EIF2B3,198
EIF2B4,198
EIF2B5,-962
EIF4E1B,42
EIF4E2,42
EIF5B,-314
EIF6,166
ELA2,778
ELF2,-330
ELF3,-38
FUT4,358
ID1,152
ELK3,426
ELK4,-452
ELN,42
ELSPBP1,448
HAND1,448
HAND2,448
EMX2,-276
HOXA10,-350
ENG,-176
ENO1,244
ENPP2,266
REPS2,-544
SH2B3,340
IFNA1,-200
IL22,266
KHDRBS1,-378
NMI,70
NRG1,-208
NTF3,-624
ICAM2,674
SETDB1,-184
TNC,-216
ERN1,-256
TRIM2,-322
TRIM3,-322
ERN2,-250
PDIA4,-376
ERRFI1,244
ESAM,-328
SELPLG,-220
ESPL1,-420
SMC1B,-338
FBLN1,-242
KRT19,-548
POU1F1,-372
PSG1,-504
PTMA,-316
REXO4,-668
SERPINB5,-190
SERPINB9,-682
TAC3,-688
TIMP4,-682
WISP2,-682
ESRRA,328
PPARGC1A,-498
ETF1,520
GSPT2,-352
ETFA,-336
ETFB,-336
ETFDH,-336
F13A1,294
FGL2,536
GRPR,428
HPSE,384
LIF,72
LYZ,206
NELL1,206
NRP1,350
PTHLH,50
SLC26A3,208
TBXAS1,836
THBD,-522
GBA,16
SURF2,-390
ETV1,-550
EXOC8,-312
F10,-144
F5,-2
F7,-216
GGCX,-248
TFPI,-232
ZFHX3,-156
F11,-192
F13B,-48
F2RL2,392
PF4,210
PF4V1,-50
SERPINA5,-194
SERPIND1,-214
NR1I2,356
FABP1,886
FABP3,834
FABP4,650
LIPE,-138
SLC10A2,514
IL1RAP,-790
TNFRSF10C,920
FADS2,884
FAIM,196
FAM120B,92
FAM162A,244
FARSA,-334
FARSB,-334
TNFRSF6B,-330
FBL,-258
FBN1,64
FBP1,-324
FBP2,294
HEY1,-260
HCLS1,132
PLA2G4A,-1054
WIPF1,258
FCGR1A,112
FCGR2A,-320
FDXR,-332
SHB,-572
ONECUT1,-232
HOXB7,598
KLB,-172
NCAM1,-18
FHL1,-214
FKBP3,-672
LYL1,-256
SF1,-256
UPP1,-256
FLOT1,-322
FLOT2,-322
NRP2,20
FLT3LG,250
FMR1,96
FOLH1,146
FOLR1,-220
FOSL2,444
FOXP3,134
IFNA10,572
IFNA14,572
IFNA16,572
IFNA17,574
IFNA2,572
IFNA21,574
IFNA4,568
IFNA5,568
IFNA6,568
IFNA7,568
IFNA8,568
KRT16,520
KRT6B,444
MT2A,148
NQO1,492
PTGDS,148
RNF128,-2
SRR,446
TNFRSF11A,384
TNFSF11,430
FOXF1,-324
MAFA,194
PAX6,330
PDX1,324
FOXG1,372
G6PC,366
G6PC2,198
LMO4,-328
SGK1,136
USP7,-218
PPP5C,36
SKIP,346
ULK1,264
ULK2,264
ULK3,264
FRK,-438
FRZB,-796
SFRP1,-790
SFRP2,-790
SFRP5,-790
GAS6,-284
GPC3,104
PROZ,-284
FXYD2,-340
SFRP4,-788
WIF1,-546
ROR2,-636
MUC20,58
SGMS1,-656
UGCG,-652
GABARAP,-332
NSF,-330
UBQLN1,-330
GPHN,-330
GAL,-336
GALR1,-336
GALR2,-336
GALR3,-336
GALNS,602
GALNT3,398
GAMT,914
GANAB,-334
GCS1,-334
GAPDHS,-818
IHH,-554
MERTK,-276
GAST,602
GATA3,-696
MAF,398
GBE1,-30
GCGR,-146
MAP3K2,-1118
GCLC,-336
GCLM,-336
GCM1,266
GCN5L2,366
PDLIM7,-336
SHANK3,-448
GFAP,664
GHRL,96
GJB1,-336
GJB2,-336
GJC1,-202
GK,610
GK2,610
GLG1,-464
SELE,-328
MTSS1,-730
ZIC2,-594
IFT172,-672
IFT88,-672
KIF3A,-672
SPOP,-672
GLMN,314
GLP1R,560
GLRX,-322
RRM1,-296
RRM2,968
GLUD1,520
GLYCAM1,-528
GM2A,218
GML,918
GRP,330
NMB,330
NMBR,356
NTSR1,-840
OXTR,-902
PLCD1,-766
PLCH1,-766
PLCL1,-766
PLCL2,-766
PTAFR,-638
PTGER3,-752
PTGFR,-482
S1PR2,-730
TACR1,-634
TACR3,-758
TRHR,-614
PLA2G10,-872
PLA2G12A,-872
PLA2G12B,-872
PLA2G1B,-1142
PLA2G2A,-860
PLA2G2D,-872
PLA2G2E,-872
PLA2G2F,-872
PLA2G3,-872
PLA2G4B,-1030
PLA2G5,-872
PLA2G6,-868
RASA2,-558
S1PR5,-182
HOMER1,-776
GPER,180
GPSM1,-296
GPSM2,-296
NPB,176
NPBWR1,176
NPBWR2,176
NPW,176
PAQR5,354
PDYN,-56
PNOC,166
PPBP,174
RAPGEF4,-398
RGS1,-204
RGS10,-204
RGS11,-204
RGS12,-204
RGS14,-204
RGS18,-204
RGS2,-204
RGS20,-204
RGS5,-204
RGS6,-204
RGS7,-204
RGS8,-204
SST,190
LPAR4,-420
OR10G6,450
OR10W1,450
OR1F12,450
OR1L6,450
OR2AJ1,450
OR2AP1,450
OR2B3,450
OR2B8P,450
OR2I1P,450
OR2J1,450
OR2L5,450
OR2T27,450
OR2T35,450
OR2V1,450
OR3A4,450
OR4A47,450
OR4A4P,450
OR4A8P,450
OR4C45,450
OR4C5,450
OR4E1,450
OR4F21,450
OR4K15,450
OR4K17,450
OR4K3,450
OR4Q2,450
OR51H1P,450
OR51J1,450
PDC,-248
SNX13,-350
HRH2,290
PTGIR,428
TAAR1,290
TAAR2,290
TAAR3,290
TAAR5,290
TAAR6,290
TAAR8,290
TAAR9,290
TAS1R2,-412
TAS1R3,-406
RHO,312
TAS1R1,-608
TAS2R1,-598
TAS2R10,-598
TAS2R13,-598
TAS2R14,-598
TAS2R16,-598
TAS2R3,-598
TAS2R38,-598
TAS2R39,-598
TAS2R4,-598
TAS2R40,-598
TAS2R41,-598
TAS2R42,-598
TAS2R43,-598
TAS2R44,-598
TAS2R45,-598
TAS2R46,-598
TAS2R48,-598
TAS2R49,-598
TAS2R5,-598
TAS2R50,-598
TAS2R60,-598
TAS2R7,-598
TAS2R8,-598
TAS2R9,-596
GNLY,-36
GNRH2,-892
GORASP1,-430
GOSR1,-334
YKT6,-328
GOT1,316
GPAA1,-254
PIGK,-254
PIGS,-254
PIGT,-254
PIGU,-254
SLIT2,-222
GPC2,-334
MDK,604
GPD2,502
GPR124,64
GPR183,-332
GPR37,510
HSPA1L,256
HSPA2,256
HSPA6,-602
HSPA9,-602
STUB1,-1044
UBE2G1,-274
UBE2G2,-274
GPR37L1,506
GPX5,244
NEDD4,118
HCST,-436
HSIL5R,-452
HSIL5R2,-452
HSIL5R4,-452
IL13,-504
IL15,-480
IL21,-482
IL23A,-822
IL7,-480
LRPPRC,-178
GRIA3,436
RCVRN,136
GSBS,-598
GYS1,-1024
GYS2,-900
TBPL1,-444
METTL3,-76
GTF2I,-458
GUCY2D,-2
GUCY2F,-2
SLC25A18,-336
SLC25A22,-336
GUCA2A,520
GUCY1A2,14
GUCY1A3,14
GUCY1B3,304
GUSB,398
GYPC,602
PRF1,332
HAT1,-268
HBB,-336
HBP1,-560
HBZ,602
HCFC1,266
HCRT,-336
HCRTR1,-336
HCRTR2,-336
MICA,42
MICB,42
RAET1E,42
ULBP1,42
ULBP2,42
ULBP3,42
MAGEA1,-788
MECP2,-940
MTA3,-598
PRDM4,-460
SENP1,-782
SNAI2,-300
SNAI3,-782
TFCP2,-788
HDAC11,-310
HDAC6,-136
HES1,546
HES6,-290
ID4,268
NEUROG3,-244
HES7,-206
INPPL1,-334
PTPRJ,520
RANBP10,-454
HHAT,-328
HHEX,-372
HIC1,898
HIF1AN,244
HIGD1A,244
HS2ST1,244
PFKFB1,610
PFKFB2,244
PFKFB3,244
PFKFB4,244
PFKL,-398
PPT1,244
SLC2A1,244
TUFT1,244
HIPK1,918
HIPK2,-564
HIST3H2A,268
HK2,520
KIR2DL5A,14
KIR2DS3,-334
KIR2DS4,-334
KIR3DL3,-350
KLRC4,-350
TAPBP,-350
HLX,260
IL18R1,-198
IL18RAP,-198
HMGA2,560
HMGCS1,312
HMGCS2,884
HMGN1,-300
HMGN2,918
HNF4G,-252
HNF1B,464
PKLR,474
SLC2A2,-278
HOOK2,520
HOPX,-298
SIRT2,-502
HOXA4,-388
HOXA5,-388
TGM1,858
MME,588
PYCARD,-332
SCG3,-332
SGCG,-332
HOXB3,-286
NKX2-1,216
HOXB8,-318
HOXC11,-336
LCT,-336
HOXC8,-318
TNFRSF11B,-8
HOXD3,344
HOXD4,510
MOS,38
NTRK3,-176
RALB,-788
RALGDS,-764
RAPGEF2,-342
SHOC2,40
SPHK2,-176
SPRED1,-92
SPRED2,-92
TFG,-172
TRPV1,-914
